Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
PokerStars,"JOAOFWEBBER",3984377150,50.0,2026-03-22 13:15,2026-03-22 16:26,1315,5.0,H,No Limit,Normal,-55.00,617,Satellite Multi-Entry,USD,,11472,8,,"SCOOP 119-M [Main Event] Mega Sat: $55 NLHE [8-Max], 100 Seats Gtd",438,
PokerStars,"JOAOFWEBBER",3975672044,50.0,2026-03-19 14:30,2026-03-21 20:05,2650,5.0,H,No Limit,Normal,15186.43,2,Bounty Progressive-Bounty Multi-Entry,USD,,192956,8,15241.43,"SCOOP 106-L: $55 NLHE [Progressive KO, Mini Thursday Thrill], $150K Gtd - 2-Day Event",1045,3910.72
PokerStars,"JOAOFWEBBER",3975672038,20.0,2026-03-19 12:05,2026-03-19 22:34,2766,2.0,H,No Limit,Normal,133.72,28,Deep-Stack Multi-Entry,USD,,37781,8,155.72,"SCOOP 104-L: $22 NLHE [Deep Stacks], $60K Gtd",1001,
PokerStars,"JOAOFWEBBER",3983002689,24.55,2026-03-19 12:30,2026-03-19 22:07,1732,2.45,H,No Limit,Normal,104.31,65,Bounty Progressive-Bounty Multi-Entry,USD,,34665,8,131.31,"SCOOP Edition: $27 Daily Eliminator [Progressive KO], $50K Gtd",377,74.21
PokerStars(FR-ES-PT),"Joaofwebber.es",3982948391,45.0,2026-03-19 15:00,2026-03-19 21:19,148,5.0,H,No Limit,Normal,60.80,27,Bounty Progressive-Bounty Multi-Entry,EUR,,22786,8,110.8,"Thunder €50 / €7,000 Gtd",19,73.11
PokerStars,"JOAOFWEBBER",3984394991,40.0,2026-03-19 13:30,2026-03-19 19:05,241,4.0,H,No Limit,Normal,16.00,62,Bounty Progressive-Bounty Multi-Entry,USD,,20126,8,60.0,"Bounty Builder $44, $10K Gtd",25,60.0
PokerStars,"JOAOFWEBBER",3975671972,20.0,2026-03-16 14:30,2026-03-17 21:37,4307,2.0,H,No Limit,Normal,-22.00,3610,Bounty Progressive-Bounty Multi-Entry,USD,,112064,8,,"SCOOP 86-L: $22 NLHE [Progressive KO], $125K Gtd - 2-Day Event",1839,
PokerStars,"JOAOFWEBBER",3975671973,200.0,2026-03-16 14:30,2026-03-17 21:26,1517,15.0,H,No Limit,Normal,-215.00,939,Bounty Progressive-Bounty Multi-Entry,USD,,111391,8,,"SCOOP 86-M: $215 NLHE [Progressive KO], $300K Gtd - 2-Day Event",399,
GGNetwork,"joaofwebber_",270901746,99.36,2026-03-16 15:30,2026-03-17 01:40,2098,8.64,H,No Limit,Normal,-108.00,1763,Bounty,USD,,36608,8,,"WSOP-SC: $108 Bounty Circuit Freezeout",,
GGNetwork,"joaofwebber_",270361359,23.0,2026-03-16 16:00,2026-03-17 01:05,2775,2.0,H,No Limit,Normal,-25.00,1952,Bounty,USD,,32701,8,,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"joaofwebber_",270901757,29.44,2026-03-16 16:30,2026-03-17 01:01,3029,2.56,H,No Limit,Normal,-32.00,,Bounty Multi-Entry,USD,,30716,8,,"WSOP-SC: $32 Bounty King of the Spring",893,
GGNetwork,"joaofwebber_",270334819,23.0,2026-03-16 14:00,2026-03-16 23:54,2640,2.0,H,No Limit,Normal,-25.00,2153,,USD,,35680,8,,"GGMasters Classic $25, $45K GTD",,
PokerStars,"JOAOFWEBBER",3983004226,50.0,2026-03-16 15:02,2026-03-16 23:39,1288,5.0,H,No Limit,Normal,12.66,198,Bounty Progressive-Bounty Multi-Entry,USD,,31068,8,67.66,"$55 Mini Bounty Builder HR [Progressive KO], $80K Gtd",417,12.5
PokerStars,"JOAOFWEBBER",3975671967,20.0,2026-03-16 13:05,2026-03-16 23:38,3428,2.0,H,No Limit,Normal,-66.00,2524,Deep-Stack Multi-Entry,USD,,38006,8,,"SCOOP 85-L: $22 NLHE [Deep Stacks], $75K Gtd",1289,
PokerStars,"JOAOFWEBBER",3975671967,20.0,2026-03-16 13:05,2026-03-16 23:38,3428,2.0,H,No Limit,Normal,-66.00,3095,Deep-Stack Multi-Entry,USD,,38006,8,,"SCOOP 85-L: $22 NLHE [Deep Stacks], $75K Gtd",1289,
PokerStars,"JOAOFWEBBER",3975671967,20.0,2026-03-16 13:05,2026-03-16 23:38,3428,2.0,H,No Limit,Normal,-66.00,3556,Deep-Stack Multi-Entry,USD,,38006,8,,"SCOOP 85-L: $22 NLHE [Deep Stacks], $75K Gtd",1289,
GGNetwork,"joaofwebber_",270901726,49.68,2026-03-16 13:30,2026-03-16 23:36,6193,4.32,H,No Limit,Normal,-108.00,,Bounty Deep-Stack Multi-Entry,USD,,36395,8,,"WSOP-SC: $54 Bounty Hunters Circuit Edition",3110,
888Poker,"Bicho_Fera",288011855,50.0,2026-03-16 16:00,2026-03-16 23:22,149,5.0,H,No Limit,Normal,79.38,28,Bounty Progressive-Bounty Rebuy Deep-Stack Mystery-Bounty Multi-Entry,USD,,26530,8,134.38,"Daily Gems - The PKO Rumble 55 - NEW Structure!",38,134.38
PokerStars,"JOAOFWEBBER",3975671949,50.0,2026-03-15 14:30,2026-03-16 22:48,7344,5.0,H,No Limit,Normal,-97.50,3051,Bounty Progressive-Bounty Multi-Entry,USD,,116293,8,,"SCOOP 81-L: $55 NLHE [Progressive KO, Mini Sunday Million], $500K Gtd - 2-Day Event",3106,12.5
PokerStars,"JOAOFWEBBER",3975671949,50.0,2026-03-15 14:30,2026-03-16 22:48,7344,5.0,H,No Limit,Normal,-97.50,4118,Bounty Progressive-Bounty Multi-Entry,USD,,116293,8,,"SCOOP 81-L: $55 NLHE [Progressive KO, Mini Sunday Million], $500K Gtd - 2-Day Event",3106,12.5
PokerStars,"JOAOFWEBBER",3983004232,20.0,2026-03-16 15:30,2026-03-16 22:42,652,2.0,H,No Limit,Normal,15.50,168,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,25970,6,37.5,"$22 Mini Monday 6-Max [Progressive KO], $15K Gtd",131,37.5
PokerStars,"JOAOFWEBBER",3983006457,14.7,2026-03-16 15:30,2026-03-16 22:32,878,1.8,H,No Limit,Normal,-16.50,674,Bounty Progressive-Bounty Multi-Entry,USD,,25347,8,,"Bounty Builder $16.50, $15K Gtd",119,
PokerStars,"JOAOFWEBBER",3983002686,24.55,2026-03-16 12:30,2026-03-16 22:01,1852,2.45,H,No Limit,Normal,-20.88,427,Bounty Progressive-Bounty Multi-Entry,USD,,34277,8,6.12,"SCOOP Edition: $27 Daily Eliminator [Progressive KO], $50K Gtd",445,6.12
PokerStars,"JOAOFWEBBER",3982985584,40.0,2026-03-16 16:05,2026-03-16 21:39,1092,4.0,H,No Limit,Turbo,-44.00,1378,6-Max Deep-Stack Multi-Entry,USD,,20069,6,,"SCOOP Side Event: $44 NLHE [6-Max, Deepstack, Turbo], $60K Gtd",360,
PokerStars(FR-ES-PT),"Joaofwebber.es",3982948206,45.0,2026-03-16 15:00,2026-03-16 20:54,164,5.0,H,No Limit,Normal,-50.00,150,Bounty Progressive-Bounty Multi-Entry,EUR,,21283,8,,"Thunder €50 / €7,000 Gtd",31,
PokerStars(FR-ES-PT),"Joaofwebber.es",3982948195,18.0,2026-03-16 13:00,2026-03-16 19:24,299,2.0,H,No Limit,Normal,-20.00,141,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,23065,6,,"Enigma €20 / €6,000 Gtd",104,
PokerStars,"JOAOFWEBBER",3975671947,100.0,2026-03-15 12:05,2026-03-16 18:51,2140,9.0,H,No Limit,Normal,-143.00,921,Bounty Progressive-Bounty Multi-Entry,USD,,110790,8,,"SCOOP 80-M: $109 NLHE [Progressive KO, Sunday Warm-Up], $200K Gtd - 2-Day Event",713,75.0
PokerStars,"JOAOFWEBBER",3975671947,100.0,2026-03-15 12:05,2026-03-16 18:51,2140,9.0,H,No Limit,Normal,-143.00,2714,Bounty Progressive-Bounty Multi-Entry,USD,,110790,8,,"SCOOP 80-M: $109 NLHE [Progressive KO, Sunday Warm-Up], $200K Gtd - 2-Day Event",713,75.0
PokerStars,"JOAOFWEBBER",3983005054,9.8,2026-03-16 15:15,2026-03-16 18:50,451,1.2,H,No Limit,Turbo,-11.00,408,Bounty Progressive-Bounty Multi-Entry,USD,,12920,8,,"Hot $11 [Progressive KO], $4K Gtd",58,
PokerStars,"JOAOFWEBBER",3975671945,20.0,2026-03-15 12:05,2026-03-16 18:47,5287,2.0,H,No Limit,Normal,-39.00,3183,Bounty Progressive-Bounty Multi-Entry,USD,,110563,8,,"SCOOP 80-L: $22 NLHE [Progressive KO, Sunday Warm-Up], $100K Gtd - 2-Day Event",1886,5.0
PokerStars,"JOAOFWEBBER",3975671945,20.0,2026-03-15 12:05,2026-03-16 18:47,5287,2.0,H,No Limit,Normal,-39.00,3934,Bounty Progressive-Bounty Multi-Entry,USD,,110563,8,,"SCOOP 80-L: $22 NLHE [Progressive KO, Sunday Warm-Up], $100K Gtd - 2-Day Event",1886,5.0
888Poker,"Bicho_Fera",287427511,109.0,2026-03-15 15:00,2026-03-16 16:50,721,0.0,H,No Limit,Normal,-109.00,465,Deep-Stack Mystery-Bounty Multi-Entry,USD,,93031,8,,"$100,000 RAKELESS Mystery Main Event",220,
GGNetwork,"joaofwebber_",270110894,138.0,2026-03-15 14:00,2026-03-16 16:21,7748,12.0,H,No Limit,Normal,-150.00,7411,,USD,,94873,8,,"GGMasters $150, $1M GTD [2-Day Event]",,
GGNetwork,"joaofwebber_",270647284,99.36,2026-03-15 17:05,2026-03-16 03:23,5867,8.64,H,No Limit,Normal,-108.00,,Bounty Mystery-Bounty Multi-Entry,USD,,37100,8,,"WSOP-SC: $108 Sunday Showdown [Mystery Bounty]",3012,
GGNetwork,"joaofwebber_",270140264,29.44,2026-03-15 16:30,2026-03-16 02:12,3286,2.56,H,No Limit,Normal,102.38,173,Bounty Multi-Entry,USD,,34921,8,134.38,"Sunday Bounty King $32",833,
GGNetwork,"joaofwebber_",269551128,500.0,2026-03-15 13:30,2026-03-16 01:46,2984,25.0,H,No Limit,Normal,-525.00,,Bounty Deep-Stack Multi-Entry,USD,,44178,8,,"WSOP-SC HR: $525 Bounty Hunters HR Main Event",1074,
GGNetwork,"joaofwebber_",269551158,13.8,2026-03-15 15:30,2026-03-16 01:26,11285,1.2,H,No Limit,Normal,10.30,1291,Bounty,USD,,35760,8,25.3,"WSOP-SC: $15 Bounty Hunters Circuit Freezeout",,
GGNetwork,"joaofwebber_",269551150,50.6,2026-03-15 15:05,2026-03-16 01:19,3301,4.4,H,No Limit,Normal,-55.00,,Deep-Stack Multi-Entry,USD,,36844,8,,"WSOP-SC: $55 Sunday Fifty Stack",1112,
PokerStars,"JOAOFWEBBER",3975671962,30.0,2026-03-15 18:30,2026-03-16 01:08,3337,3.0,H,No Limit,Turbo,154.70,188,Bounty Progressive-Bounty Multi-Entry,USD,,23894,8,187.7,"SCOOP 84-L: $33 NLHE [Turbo, Progressive KO], $100K Gtd",1062,201.31
PokerStars,"JOAOFWEBBER",3975671962,30.0,2026-03-15 18:30,2026-03-16 01:08,3337,3.0,H,No Limit,Turbo,154.70,3477,Bounty Progressive-Bounty Multi-Entry,USD,,23894,8,187.7,"SCOOP 84-L: $33 NLHE [Turbo, Progressive KO], $100K Gtd",1062,201.31
PokerStars,"JOAOFWEBBER",3975671962,30.0,2026-03-15 18:30,2026-03-16 01:08,3337,3.0,H,No Limit,Turbo,154.70,3886,Bounty Progressive-Bounty Multi-Entry,USD,,23894,8,187.7,"SCOOP 84-L: $33 NLHE [Turbo, Progressive KO], $100K Gtd",1062,201.31
GGNetwork,"joaofwebber_",269551151,99.36,2026-03-15 15:30,2026-03-16 01:07,3026,8.64,H,No Limit,Normal,-20.50,1048,Bounty,USD,,34663,8,87.5,"WSOP-SC: $108 Bounty Hunters Circuit Freezeout",,
PokerStars,"JOAOFWEBBER",3982435408,50.0,2026-03-15 19:30,2026-03-16 01:07,191,5.0,H,No Limit,Normal,-42.50,197,Bounty Progressive-Bounty Multi-Entry,USD,,20227,8,12.5,"Bounty Builder $55, $10K Gtd",28,12.5
PokerStars(FR-ES-PT),"Joaofwebber.es",3980892423,18.0,2026-03-15 16:30,2026-03-16 00:53,664,2.0,H,No Limit,Normal,27.06,125,Bounty Progressive-Bounty Multi-Entry,EUR,,30233,8,47.06,"Sunday Storm €20 / €15,000 Gtd",177,31.5
GGNetwork,"joaofwebber_",269551138,197.8,2026-03-15 14:30,2026-03-16 00:47,2058,17.2,H,No Limit,Normal,-215.00,,Bounty Deep-Stack Multi-Entry,USD,,37042,8,,"WSOP-SC: $215 Sunday Bounty BIG DANCE",609,
GGNetwork,"joaofwebber_",269551136,49.68,2026-03-15 13:30,2026-03-16 00:36,15402,4.32,H,No Limit,Normal,-162.00,,Bounty Deep-Stack Multi-Entry,USD,,40014,8,,"WSOP-SC: $54 Bounty Hunters Sunday Main Event, $1M GTD",8807,
GGNetwork,"joaofwebber_",269551101,30.36,2026-03-15 11:00,2026-03-16 00:05,3788,2.64,H,No Limit,Normal,-33.00,,Multi-Entry,USD,,47113,8,,"WSOP-SC: $33 Sunday Mini MARATHON",1550,
PokerStars,"JOAOFWEBBER",3980937532,50.0,2026-03-15 15:02,2026-03-16 00:04,1991,5.0,H,No Limit,Normal,-42.50,1164,Bounty Progressive-Bounty Multi-Entry,USD,,32525,8,12.5,"$55 Mini Bounty Builder HR [Progressive KO], $100K Gtd",512,12.5
PokerStars,"JOAOFWEBBER",3982378592,200.0,2026-03-15 21:05,2026-03-15 23:52,54,15.0,H,No Limit,Normal,-430.00,23,Satellite Multi-Entry,USD,,10033,8,,"BSOP São Paulo Qualifier: $215 NLHE, 5 Packages Gtd",21,
PokerStars,"JOAOFWEBBER",3982378592,200.0,2026-03-15 21:05,2026-03-15 23:52,54,15.0,H,No Limit,Normal,-430.00,28,Satellite Multi-Entry,USD,,10033,8,,"BSOP São Paulo Qualifier: $215 NLHE, 5 Packages Gtd",21,
PokerStars,"JOAOFWEBBER",3983002685,24.55,2026-03-15 12:30,2026-03-15 23:51,3739,2.45,H,No Limit,Normal,-54.00,1852,Bounty Progressive-Bounty Multi-Entry,USD,,40886,8,,"SCOOP Edition: $27 Sunday Eliminator [Progressive KO], $100K Gtd",949,
PokerStars,"JOAOFWEBBER",3983002685,24.55,2026-03-15 12:30,2026-03-15 23:51,3739,2.45,H,No Limit,Normal,-54.00,2169,Bounty Progressive-Bounty Multi-Entry,USD,,40886,8,,"SCOOP Edition: $27 Sunday Eliminator [Progressive KO], $100K Gtd",949,
PokerStars(FR-ES-PT),"Joaofwebber.es",3980892483,90.0,2026-03-15 16:00,2026-03-15 23:32,876,10.0,H,No Limit,Normal,248.40,176,Bounty Progressive-Bounty Multi-Entry,EUR,,27166,8,348.4,"Sunday Special €100 / €100,000 Gtd",163,258.75
PokerStars(FR-ES-PT),"Joaofwebber.es",3980892484,45.0,2026-03-15 17:00,2026-03-15 23:30,473,5.0,H,No Limit,Normal,-100.00,464,Bounty Progressive-Bounty Multi-Entry,EUR,,23408,8,,"Sunday Cryptic €50 / €30,000 Gtd",145,
PokerStars(FR-ES-PT),"Joaofwebber.es",3980892484,45.0,2026-03-15 17:00,2026-03-15 23:30,473,5.0,H,No Limit,Normal,-100.00,564,Bounty Progressive-Bounty Multi-Entry,EUR,,23408,8,,"Sunday Cryptic €50 / €30,000 Gtd",145,
PokerStars,"JOAOFWEBBER",3980935613,40.0,2026-03-15 13:30,2026-03-15 23:23,1710,4.0,H,No Limit,Normal,-44.00,1680,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,35623,8,,"SCOOP Edition: Red Lotus [Mystery Bounty] $44, $80K Gtd",421,
PokerStars,"JOAOFWEBBER",3975671957,20.0,2026-03-15 17:05,2026-03-15 23:14,5514,2.0,H,No Limit,Turbo,-66.00,2747,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,22187,7,,"SCOOP 83-L: $22 NLHE [7-Max, Turbo, Mystery Bounty], $100K Gtd",2244,
PokerStars,"JOAOFWEBBER",3975671957,20.0,2026-03-15 17:05,2026-03-15 23:14,5514,2.0,H,No Limit,Turbo,-66.00,3918,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,22187,7,,"SCOOP 83-L: $22 NLHE [7-Max, Turbo, Mystery Bounty], $100K Gtd",2244,
PokerStars,"JOAOFWEBBER",3975671957,20.0,2026-03-15 17:05,2026-03-15 23:14,5514,2.0,H,No Limit,Turbo,-66.00,4582,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,22187,7,,"SCOOP 83-L: $22 NLHE [7-Max, Turbo, Mystery Bounty], $100K Gtd",2244,
888Poker,"Bicho_Fera",287668177,50.0,2026-03-15 15:30,2026-03-15 23:13,396,5.0,H,No Limit,Normal,27.84,120,Deep-Stack Mystery-Bounty Multi-Entry,USD,,27826,8,82.84,"Sunday Mystery Bounty 55",116,82.84
PokerStars(FR-ES-PT),"Joaofwebber.es",3980892425,27.0,2026-03-15 17:30,2026-03-15 23:07,354,3.0,H,No Limit,Normal,-30.00,336,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,20233,8,,"Mystery Bounty Fever €30 / €12,000 Gtd",82,
PokerStars,"JOAOFWEBBER",3982985581,20.0,2026-03-15 15:30,2026-03-15 23:04,4330,2.0,H,No Limit,Normal,-7.00,928,Bounty Progressive-Bounty Multi-Entry,USD,,27247,8,15.0,"SCOOP Side Event: $22 NLHE [8-Max, Progressive KO], $80K Gtd",1177,15.0
PartyPoker,"josealdo",420276045,20.0,2026-03-15 16:05,2026-03-15 23:02,1438,2.0,H,No Limit,Normal,133.70,335,Bounty Mystery-Bounty Multi-Entry,USD,,25064,9,155.7,"MILLIONS Online The Sunday Carnival Early Mystery: $40,000 Gtd [MB starts when LR ends]",387,155.7
PokerStars(FR-ES-PT),"Joaofwebber.es",3980892481,18.0,2026-03-15 16:00,2026-03-15 22:48,2533,2.0,H,No Limit,Normal,-20.00,1168,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,24512,9,,"The Classic €20 [Mystery Bounty] / €60,000 Gtd",929,
PokerStars,"JOAOFWEBBER",3980937546,24.55,2026-03-15 19:20,2026-03-15 22:41,152,2.45,H,No Limit,Turbo,-27.00,110,6-Max Bounty Progressive-Bounty Multi-Entry,USD,,12091,6,,"$27 Pulsar [6-Max, Turbo, Progressive KO], $4K Gtd",30,
PokerStars(FR-ES-PT),"Joaofwebber.es",3980892419,18.0,2026-03-15 15:30,2026-03-15 22:26,989,2.0,H,No Limit,Normal,-20.00,567,6-Max Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,24985,6,,"Mega Mystery Bounty €20 / €20,000 Gtd",323,
GGNetwork,"joaofwebber_",269551116,40.48,2026-03-15 12:30,2026-03-15 22:13,6789,3.52,H,No Limit,Normal,-14.00,3954,Bounty Deep-Stack Multi-Entry,USD,,34992,8,30.0,"WSOP-SC: $44 Bounty Flowery FORTY STACK",2316,
PokerStars(FR-ES-PT),"Joaofwebber.es",3980892480,45.0,2026-03-15 15:00,2026-03-15 21:35,359,5.0,H,No Limit,Normal,-50.00,448,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,EUR,,23716,8,,"Sunday Mystery Thunder €50 / €20,000 Gtd",100,
PokerStars,"JOAOFWEBBER",3980937549,31.43,2026-03-15 19:02,2026-03-15 21:31,1049,1.57,H,No Limit,Super Turbo,132.06,31,6-Max Multi-Entry,USD,,8997,6,165.06,"$33 Mini Sunday Supersonic [6-Max, Hyper-Turbo], $40K Gtd",306,
PokerStars,"JOAOFWEBBER",3982989033,50.0,2026-03-15 19:30,2026-03-15 21:11,62,5.0,H,No Limit,Turbo,-55.00,67,Satellite Bounty Progressive-Bounty Multi-Entry,USD,,6112,8,,"SCOOP 01: $55 NLHE [Phase 1, Turbo], $750K Gtd",6,
PokerStars,"JOAOFWEBBER",3975671926,100.0,2026-03-14 14:30,2026-03-15 20:55,2390,9.0,H,No Limit,Normal,-218.00,1572,Bounty Progressive-Bounty Multi-Entry,USD,,109531,8,,"SCOOP 75-M: $109 NLHE [Progressive KO, Mini Bounty Builder HR], $200K Gtd - 2-Day Event",693,
PokerStars,"JOAOFWEBBER",3975671926,100.0,2026-03-14 14:30,2026-03-15 20:55,2390,9.0,H,No Limit,Normal,-218.00,1865,Bounty Progressive-Bounty Multi-Entry,USD,,109531,8,,"SCOOP 75-M: $109 NLHE [Progressive KO, Mini Bounty Builder HR], $200K Gtd - 2-Day Event",693,
PokerStars,"JOAOFWEBBER",3975671925,9.8,2026-03-14 14:30,2026-03-15 20:54,9826,1.2,H,No Limit,Normal,-6.00,5188,Bounty Progressive-Bounty Multi-Entry,USD,,109470,8,5.0,"SCOOP 75-L: $11 NLHE [Progressive KO, Micro Bounty Builder HR], $70K Gtd - 2-Day Event",3443,5.0
GGNetwork,"joaofwebber_",270125227,49.68,2026-03-15 15:15,2026-03-15 20:48,1170,4.32,H,No Limit,Turbo,21.00,201,Bounty Deep-Stack Multi-Entry,USD,,19994,8,75.0,"Bounty Hunters Deepstack Turbo $54",230,
PokerStars(FR-ES-PT),"Joaofwebber.es",3980892479,90.0,2026-03-15 14:00,2026-03-15 20:15,166,10.0,H,No Limit,Normal,259.99,34,6-Max Bounty Progressive-Bounty Multi-Entry,EUR,,22554,6,359.99,"Sunday Bounty €100 [6-Max] / €15,000 Gtd",23,275.62
PokerStars,"JOAOFWEBBER",3975671943,50.0,2026-03-15 10:05,2026-03-15 20:12,2132,5.0,H,No Limit,Normal,-55.00,1135,Multi-Entry,USD,,36433,8,,"SCOOP 79-M: $55 NLHE [Sunday Kickoff], $100K Gtd",827,
PokerStars,"JOAOFWEBBER",3975671941,9.8,2026-03-15 10:05,2026-03-15 20:11,4808,1.2,H,No Limit,Normal,-11.00,2376,Multi-Entry,USD,,36360,8,,"SCOOP 79-L: $11 NLHE [Sunday Kickoff], $50K Gtd",2179,
GGNetwork,"joaofwebber_",269551090,13.8,2026-03-15 10:30,2026-03-15 20:06,12389,1.2,H,No Limit,Normal,0.75,3379,Bounty Multi-Entry,USD,,34562,8,15.75,"WSOP-SC: $15 Sunday Bounty Dream of Spring",5961,
GGNetwork,"joaofwebber_",269551104,80.96,2026-03-15 11:30,2026-03-15 20:03,2612,7.04,H,No Limit,Normal,-88.00,,Bounty Multi-Entry,USD,,30815,8,,"WSOP-SC: $88 Sunday Bounty Warm-Up",725,
PokerStars,"JOAOFWEBBER",3982435321,20.0,2026-03-15 11:30,2026-03-15 18:51,798,2.0,H,No Limit,Normal,-22.00,379,Bounty Progressive-Bounty Multi-Entry,USD,,26481,8,,"Bounty Builder $22, $15K Gtd",128,
PokerStars,"JOAOFWEBBER",3982378618,20.0,2026-03-15 17:05,2026-03-15 18:40,23,2.0,H,No Limit,Turbo,193.00,1,Satellite Deep-Stack Multi-Entry,USD,,5713,8,215.0,"BSOP São Paulo Sat: $22 NLHE [Turbo, Deep], 3 Seats Gtd to $215 Qualifier",4,
PokerStars,"JOAOFWEBBER",3983002691,30.0,2026-03-15 12:02,2026-03-15 17:05,1473,3.0,H,No Limit,Turbo,357.28,557,Bounty Progressive-Bounty Deep-Stack Mystery-Bounty Multi-Entry,USD,,18239,8,390.28,"SCOOP Edition: $33 Sunday Blazing Giant [Deepstack, Turbo, Mystery Bounty], $50K Gtd",301,390.28
PokerStars,"JOAOFWEBBER",3982435309,30.0,2026-03-15 10:30,2026-03-15 16:31,325,3.0,H,No Limit,Normal,-25.50,117,Bounty Progressive-Bounty Multi-Entry,USD,,21680,8,7.5,"Bounty Builder $33, $10K Gtd",46,7.5
PokerStars,"JOAOFWEBBER",3982978594,20.0,2026-03-15 13:05,2026-03-15 16:12,968,2.0,H,No Limit,Normal,-22.00,1130,Satellite Multi-Entry,USD,,11234,8,,"SCOOP 81-M [Sunday Million] Mega Sat: $22 NLHE [8-Max], 50 Seats Gtd",405,
PartyPoker,"josealdo",419389688,15.0,2026-03-15 13:00,2026-03-15 15:11,295,1.5,H,No Limit,Turbo,-16.50,179,Satellite Multi-Entry,USD,,7890,7,,"The Sunday Party Mega Sat: 75 x $109 Gtd",77,
GGNetwork,"joaofwebber_",270090284,30.36,2026-03-15 12:06,2026-03-15 15:06,544,2.64,H,No Limit,Normal,-33.00,,Satellite Multi-Entry,USD,,10832,8,,"$33 Ultra Sat to GGMasters Bounty $320, 50 Seats",152,
GGNetwork,"joaofwebber_",270092704,13.8,2026-03-15 12:20,2026-03-15 14:21,88,1.2,H,No Limit,Normal,-15.00,,Satellite Multi-Entry,USD,,7266,8,,"$15 Satellite to GGMasters Bounty $320, 4 Seats",21,
PokerStars,"JOAOFWEBBER",3982978590,50.0,2026-03-15 12:15,2026-03-15 14:08,399,5.0,H,No Limit,Turbo,-55.00,458,Satellite Multi-Entry,USD,,6812,8,,"SCOOP 81-M [Sunday Million] Deadline Sat: $55 NLHE [8-Max], 30 Seats Gtd",107,
GGNetwork,"joaofwebber_",271307733,50.6,2026-03-15 12:00,2026-03-15 14:05,715,4.4,H,No Limit,Normal,-55.00,,Satellite Multi-Entry,USD,,7522,8,,"$55 MEGA to WSOP-SC HR: $525 Bounty Hunters HR ME, 60 Seats",166,
GGNetwork,"joaofwebber_",269535779,138.0,2026-03-15 12:10,2026-03-15 14:02,136,12.0,H,No Limit,Normal,-150.00,,Satellite Deep-Stack Multi-Entry,USD,,6728,8,,"$150 EXPRESS to $10K Bracelet Pass - $1M GTD [Stage 1]",7,
GGNetwork,"joaofwebber_",269896773,99.36,2026-03-14 14:25,2026-03-15 01:30,2309,8.64,H,No Limit,Normal,-108.00,2167,Bounty,USD,,39925,8,,"Saturday Session: GGMasters Bounty $108",,
GGNetwork,"joaofwebber_",269918218,23.0,2026-03-14 16:00,2026-03-15 01:16,2949,2.0,H,No Limit,Normal,-25.00,2414,Bounty,USD,,33404,8,,"GGMasters Bounty $25, $50K GTD",,
GGNetwork,"joaofwebber_",269551038,29.44,2026-03-14 16:30,2026-03-15 01:07,2654,2.56,H,No Limit,Normal,-32.00,,Bounty Multi-Entry,USD,,31063,8,,"WSOP-SC: $32 Bounty King of the Spring",798,
GGNetwork,"joaofwebber_",269551029,138.0,2026-03-14 15:05,2026-03-15 01:07,2618,12.0,H,No Limit,Normal,-150.00,,Bounty Deep-Stack Mystery-Bounty Multi-Entry,USD,,36136,8,,"WSOP-SC: $150 Saturday Showdown [Mystery Bounty]",1357,
GGNetwork,"joaofwebber_",269551031,99.36,2026-03-14 15:30,2026-03-15 00:48,1483,8.64,H,No Limit,Normal,-108.00,1207,Bounty,USD,,33514,8,,"WSOP-SC: $108 Bounty Circuit Freezeout",,
GGNetwork,"joaofwebber_",269923726,19.87,2026-03-14 16:25,2026-03-15 00:35,1561,1.73,H,No Limit,Normal,-6.60,527,6-Max Bounty Multi-Entry,USD,,29451,6,15.0,"Saturday Session: Bounty Six Shooter $21.60 [6-Max]",351,
GGNetwork,"joaofwebber_",269551030,13.8,2026-03-14 15:05,2026-03-15 00:23,14441,1.2,H,No Limit,Normal,41.44,955,Bounty Deep-Stack Mystery-Bounty Multi-Entry,USD,,33506,8,56.44,"WSOP-SC: $15 Mini Saturday Showdown [Mystery Bounty]",9559,
GGNetwork,"joaofwebber_",269938054,49.68,2026-03-14 17:30,2026-03-15 00:19,511,4.32,H,No Limit,Normal,177.92,43,Bounty Deep-Stack Multi-Entry,USD,,24559,8,231.92,"Bounty Hunters Encore $54",98,
