Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
PartyPoker,"iAGOOO-",332982835,7.0,2022-05-18 15:37,2022-05-18 20:54,567,0.7,H,No Limit,Normal,2.30,89,Bounty Multi-Entry,USD,,19054,7,10.0,"The Magnificent 7: $4K Gtd",92,1.75
PartyPoker,"iAGOOO-",332982656,3.0,2022-05-18 15:05,2022-05-18 20:44,789,0.3,H,No Limit,Normal,-3.30,755,Bounty Multi-Entry,USD,,20351,9,,"Super $3.30: $3K Gtd",183,
PokerStars,"iagomialaret",3401879394,9.8,2022-05-18 17:30,2022-05-18 20:25,257,1.2,H,No Limit,Normal,-11.00,218,Satellite,USD,,10558,8,,"SCOOP 01-M: $11 NLHE [Phase 1], $500K Gtd",,
PokerStars,"iagomialaret",3410555021,4.9,2022-05-18 12:30,2022-05-18 20:25,3013,0.6,H,No Limit,Normal,6.78,131,Bounty Multi-Entry,USD,,28526,8,12.28,"Bounty Builder $5.50, $18K Gtd",869,7.8
PokerStars,"iagomialaret",3410555021,4.9,2022-05-18 12:30,2022-05-18 20:25,3013,0.6,H,No Limit,Normal,6.78,2736,Bounty Multi-Entry,USD,,28526,8,12.28,"Bounty Builder $5.50, $18K Gtd",869,7.8
PartyPoker,"iAGOOO-",332982881,10.0,2022-05-18 14:30,2022-05-18 20:17,981,1.0,H,No Limit,Normal,-8.50,551,Bounty Multi-Entry,USD,,20826,7,2.5,"The Terminator: $10K Gtd - Legend of the Week!",147,2.5
PokerStars,"iagomialaret",3398912990,9.8,2022-05-17 16:05,2022-05-18 20:11,5069,1.2,H,No Limit,Normal,-11.00,2175,6-Max,USD,,101166,6,,"SCOOP 46-L: $11 NLHE [6-Max, Freezeout], $40K Gtd - 2-Day Event",,
PokerStars,"iagomialaret",3410554316,6.69,2022-05-18 12:00,2022-05-18 20:00,1335,0.81,H,No Limit,Normal,-7.50,369,Multi-Entry,USD,,28849,8,,"Big $7.50, $8K Gtd",221,
GGNetwork,"CashinAintEasy",53629158,4.05,2022-05-18 12:05,2022-05-18 19:33,1456,0.35,H,No Limit,Normal,-4.40,1471,Deep-Stack Multi-Entry,USD,,26907,8,,"Mini Forty Stack $4.40",340,
GGNetwork,"CashinAintEasy",53630671,2.38,2022-05-18 12:30,2022-05-18 19:25,2559,0.12,H,No Limit,Normal,6.06,141,Bounty Multi-Entry,USD,,24907,8,8.56,"Bounty Hunters Special $2.50",880,2.25
GGNetwork,"CashinAintEasy",53626802,8.0,2022-05-18 11:30,2022-05-18 19:03,1961,0.4,H,No Limit,Normal,-6.40,926,Bounty Multi-Entry,USD,,27202,8,2.0,"Bounty Hunters Special $8.40",419,2.0
PokerStars,"iagomialaret",3410562276,4.9,2022-05-18 10:30,2022-05-18 19:01,1016,0.6,H,No Limit,Normal,-5.50,645,Multi-Entry,USD,,30687,9,,"$5.50 The Mini Marathon, $5K Gtd",194,
PartyPoker,"iAGOOO-",334821583,5.0,2022-05-18 13:30,2022-05-18 18:50,722,0.5,H,No Limit,Normal,-9.75,235,Bounty Multi-Entry,USD,,19248,7,,"The Headhunter: $4K Gtd - Legend of the Week!",113,1.25
PartyPoker,"iAGOOO-",334821583,5.0,2022-05-18 13:30,2022-05-18 18:50,722,0.5,H,No Limit,Normal,-9.75,830,Bounty Multi-Entry,USD,,19248,7,,"The Headhunter: $4K Gtd - Legend of the Week!",113,1.25
PokerStars,"iagomialaret",3410555062,6.69,2022-05-17 16:30,2022-05-18 00:30,2592,0.81,H,No Limit,Normal,7.06,229,Bounty Multi-Entry,USD,,28849,8,14.56,"Bounty Builder $7.50, $18K Gtd",653,5.1
PokerStars,"iagomialaret",3410555047,3.92,2022-05-17 15:30,2022-05-17 23:13,2369,0.48,H,No Limit,Normal,9.29,223,Bounty Multi-Entry,USD,,27839,8,13.69,"Bounty Builder $4.40, $10K Gtd",633,8.25
PokerStars,"iagomialaret",3410555038,2.94,2022-05-17 14:30,2022-05-17 23:05,3035,0.36,H,No Limit,Normal,-3.30,1153,Bounty Multi-Entry,USD,,30950,8,,"Bounty Builder $3.30, $10K Gtd",832,
GGNetwork,"CashinAintEasy",53570736,3.0,2022-05-17 15:35,2022-05-17 22:54,1955,0.15,H,No Limit,Normal,-2.40,1078,Bounty Multi-Entry,USD,,26383,8,0.75,"Bounty King Baby $3.15",634,0.75
GGNetwork,"CashinAintEasy",53018956,5.0,2022-05-17 13:30,2022-05-17 22:51,5446,0.25,H,No Limit,Normal,-5.25,5545,Bounty Deep-Stack Multi-Entry,USD,,33683,8,,"60-L: $5.25 Bounty Hunters Mini Main [Deepstack]",2664,
GGNetwork,"CashinAintEasy",53018956,5.0,2022-05-17 13:30,2022-05-17 22:51,5446,0.25,H,No Limit,Normal,-5.25,5754,Bounty Deep-Stack Multi-Entry,USD,,33683,8,,"60-L: $5.25 Bounty Hunters Mini Main [Deepstack]",2664,
GGNetwork,"CashinAintEasy",53572725,5.06,2022-05-17 16:05,2022-05-17 22:47,944,0.44,H,No Limit,Normal,3.86,145,Deep-Stack Multi-Entry,USD,,24157,8,9.36,"Fifty Stack $5.50",224,
PokerStars,"iagomialaret",3410554343,3.92,2022-05-17 15:00,2022-05-17 22:18,972,0.48,H,No Limit,Normal,-4.40,427,Multi-Entry,USD,,26312,8,,"Big $4.40, $4K Gtd",115,
GGNetwork,"CashinAintEasy",53561156,9.2,2022-05-17 13:05,2022-05-17 21:54,1369,0.8,H,No Limit,Normal,-10.00,1499,Multi-Entry,USD,,31776,8,,"Daily Special $10",344,
PokerStars,"iagomialaret",3410554319,2.94,2022-05-17 13:00,2022-05-17 21:48,1309,0.36,H,No Limit,Normal,-3.30,616,Multi-Entry,USD,,31738,8,,"Big $3.30, $4K Gtd",210,
PokerStars,"iagomialaret",3410555028,3.92,2022-05-17 13:30,2022-05-17 21:33,2523,0.48,H,No Limit,Normal,0.56,392,Bounty Multi-Entry,USD,,29026,8,4.96,"Bounty Builder $4.40, $12K Gtd",649,1.0
PokerStars,"iagomialaret",3410555020,4.9,2022-05-17 12:30,2022-05-17 21:01,2782,0.6,H,No Limit,Normal,-0.29,225,Bounty Multi-Entry,USD,,30699,8,5.21,"Bounty Builder $5.50, $15K Gtd",803,3.75
PokerStars,"iagomialaret",3410555020,4.9,2022-05-17 12:30,2022-05-17 21:01,2782,0.6,H,No Limit,Normal,-0.29,3186,Bounty Multi-Entry,USD,,30699,8,5.21,"Bounty Builder $5.50, $15K Gtd",803,3.75
PokerStars,"iagomialaret",3398911910,9.8,2022-05-16 16:05,2022-05-17 20:40,7018,1.2,H,No Limit,Normal,13.91,644,,USD,,102939,8,24.91,"SCOOP 41-L: $11 NLHE [8-Max, Freezeout], $50K Gtd - 2-Day Event",,
PartyPoker,"iAGOOO-",332982904,5.0,2022-05-17 16:30,2022-05-17 20:36,503,0.5,H,No Limit,Normal,-5.50,532,Bounty Multi-Entry,USD,,14799,7,,"The Flash: $3K Gtd",83,
PokerStars,"iagomialaret",3410561522,2.94,2022-05-17 16:15,2022-05-17 20:28,811,0.36,H,No Limit,Turbo,-3.30,477,,USD,,15183,8,,"Hot $3.30, $2K Gtd",,
PartyPoker,"iAGOOO-",332982883,10.0,2022-05-17 14:30,2022-05-17 20:20,963,1.0,H,No Limit,Normal,-11.00,475,Bounty Multi-Entry,USD,,21001,7,,"The Terminator: $10K Gtd - Legend of the Week!",132,
GGNetwork,"CashinAintEasy",53558976,2.38,2022-05-17 12:30,2022-05-17 20:11,2494,0.12,H,No Limit,Normal,-1.90,421,Bounty Multi-Entry,USD,,27679,8,0.6,"Bounty Hunters Special $2.50",861,0.6
PokerStars,"iagomialaret",3410554315,6.69,2022-05-17 12:00,2022-05-17 19:42,1200,0.81,H,No Limit,Normal,-7.50,343,Multi-Entry,USD,,27766,8,,"Big $7.50, $8K Gtd",197,
GGNetwork,"CashinAintEasy",53018949,8.0,2022-05-17 11:30,2022-05-17 19:39,3533,0.4,H,No Limit,Normal,-8.40,2614,Bounty Multi-Entry,USD,,29389,7,,"59-L: $8.40 Tuesday Throwdown [Bounty 7-Max]",1512,
GGNetwork,"CashinAintEasy",53018949,8.0,2022-05-17 11:30,2022-05-17 19:39,3533,0.4,H,No Limit,Normal,-8.40,3878,Bounty Multi-Entry,USD,,29389,7,,"59-L: $8.40 Tuesday Throwdown [Bounty 7-Max]",1512,
GGNetwork,"CashinAintEasy",53555525,8.0,2022-05-17 11:30,2022-05-17 19:16,1741,0.4,H,No Limit,Normal,-8.40,610,Bounty Multi-Entry,USD,,27982,8,,"Bounty Hunters Special $8.40",358,
PokerStars,"iagomialaret",3410562248,4.9,2022-05-17 10:30,2022-05-17 19:13,892,0.6,H,No Limit,Normal,-11.00,368,Multi-Entry,USD,,31381,9,,"$5.50 The Mini Marathon, $4K Gtd",180,
PokerStars,"iagomialaret",3410562248,4.9,2022-05-17 10:30,2022-05-17 19:13,892,0.6,H,No Limit,Normal,-11.00,711,Multi-Entry,USD,,31381,9,,"$5.50 The Mini Marathon, $4K Gtd",180,
PokerStars,"iagomialaret",3410555061,6.69,2022-05-16 16:30,2022-05-17 00:42,2862,0.81,H,No Limit,Normal,27.26,123,Bounty Multi-Entry,USD,,29523,8,34.76,"Bounty Builder $7.50, $20K Gtd",745,21.46
PokerStars,"iagomialaret",3410555046,3.92,2022-05-16 15:30,2022-05-16 23:35,2422,0.48,H,No Limit,Normal,4.04,117,Bounty Multi-Entry,USD,,29159,8,8.44,"Bounty Builder $4.40, $10K Gtd",600,1.0
GGNetwork,"CashinAintEasy",53498104,3.0,2022-05-16 15:35,2022-05-16 23:25,2110,0.15,H,No Limit,Normal,-3.15,1462,Bounty Multi-Entry,USD,,28246,8,,"Bounty King Baby $3.15",650,
GGNetwork,"CashinAintEasy",53500185,5.06,2022-05-16 16:05,2022-05-16 22:55,1048,0.44,H,No Limit,Normal,-5.50,661,Deep-Stack Multi-Entry,USD,,24617,8,,"Fifty Stack $5.50",259,
PokerStars,"iagomialaret",3410554342,3.92,2022-05-16 15:00,2022-05-16 22:54,909,0.48,H,No Limit,Normal,-4.40,339,Multi-Entry,USD,,28470,8,,"Big $4.40, $3K Gtd",153,
PokerStars,"iagomialaret",3410555037,2.94,2022-05-16 14:30,2022-05-16 22:40,3172,0.36,H,No Limit,Normal,-6.60,1045,Bounty Multi-Entry,USD,,29400,8,,"Bounty Builder $3.30, $10K Gtd",901,
PokerStars,"iagomialaret",3410555037,2.94,2022-05-16 14:30,2022-05-16 22:40,3172,0.36,H,No Limit,Normal,-6.60,4040,Bounty Multi-Entry,USD,,29400,8,,"Bounty Builder $3.30, $10K Gtd",901,
PokerStars,"iagomialaret",3410555025,3.92,2022-05-16 13:30,2022-05-16 22:11,2699,0.48,H,No Limit,Normal,-4.40,1321,Bounty Multi-Entry,USD,,31296,8,,"Bounty Builder $4.40, $12K Gtd",664,
GGNetwork,"CashinAintEasy",53018937,5.0,2022-05-16 13:30,2022-05-16 22:02,5232,0.25,H,No Limit,Normal,-4.00,4734,6-Max Bounty Deep-Stack Multi-Entry,USD,,30760,6,1.25,"56-L: $5.25 Bounty Hunters Mini Main [6-Max]",2924,1.25
GGNetwork,"CashinAintEasy",53018937,5.0,2022-05-16 13:30,2022-05-16 22:02,5232,0.25,H,No Limit,Normal,-5.25,7185,6-Max Bounty Deep-Stack Multi-Entry,USD,,30760,6,,"56-L: $5.25 Bounty Hunters Mini Main [6-Max]",2924,1.25
GGNetwork,"CashinAintEasy",53488428,9.2,2022-05-16 13:05,2022-05-16 21:46,1511,0.8,H,No Limit,Normal,8.56,233,Multi-Entry,USD,,31278,8,18.56,"Daily Special $10",330,
GGNetwork,"CashinAintEasy",53488428,9.2,2022-05-16 13:05,2022-05-16 21:46,1511,0.8,H,No Limit,Normal,-10.00,1810,Multi-Entry,USD,,31278,8,,"Daily Special $10",330,
PartyPoker,"iAGOOO-",332982661,10.0,2022-05-16 15:05,2022-05-16 21:32,1240,1.0,H,No Limit,Normal,-6.63,658,Bounty Multi-Entry,USD,,23238,9,4.37,"Super $11: $15K Gtd",231,4.37
PokerStars,"iagomialaret",3410555019,4.9,2022-05-16 12:30,2022-05-16 21:16,3012,0.6,H,No Limit,Normal,-5.50,1581,Bounty Multi-Entry,USD,,31602,8,,"Bounty Builder $5.50, $18K Gtd",864,
PokerStars,"iagomialaret",3410554318,2.94,2022-05-16 13:00,2022-05-16 20:54,1278,0.36,H,No Limit,Normal,-3.30,446,Multi-Entry,USD,,28491,8,,"Big $3.30, $4K Gtd",206,
PartyPoker,"iAGOOO-",332982901,5.0,2022-05-16 16:30,2022-05-16 20:46,495,0.5,H,No Limit,Normal,3.92,79,Bounty Multi-Entry,USD,,15375,7,9.42,"The Flash: $3K Gtd",69,3.12
PokerStars,"iagomialaret",3410554314,6.69,2022-05-16 12:00,2022-05-16 20:24,1246,0.81,H,No Limit,Normal,-7.50,776,Multi-Entry,USD,,30288,8,,"Big $7.50, $8K Gtd",212,
PokerStars,"iagomialaret",3410561521,2.94,2022-05-16 16:15,2022-05-16 20:20,837,0.36,H,No Limit,Turbo,-3.30,212,,USD,,14758,8,,"Hot $3.30, $2K Gtd",,
GGNetwork,"CashinAintEasy",53486248,2.38,2022-05-16 12:30,2022-05-16 20:18,2543,0.12,H,No Limit,Normal,-2.50,912,Bounty Multi-Entry,USD,,28092,8,,"Bounty Hunters Special $2.50",851,
GGNetwork,"CashinAintEasy",53484779,4.05,2022-05-16 12:05,2022-05-16 19:09,1413,0.35,H,No Limit,Normal,-4.40,697,Deep-Stack Multi-Entry,USD,,25469,8,,"Mini Forty Stack $4.40",345,
PartyPoker,"iAGOOO-",334821581,5.0,2022-05-16 13:30,2022-05-16 18:43,745,0.5,H,No Limit,Normal,9.38,65,Bounty Multi-Entry,USD,,18770,7,14.88,"The Headhunter: $4K Gtd - Legend of the Week!",124,7.96
PokerStars,"iagomialaret",3398911878,9.8,2022-05-15 09:05,2022-05-16 18:23,6905,1.2,H,No Limit,Normal,-22.00,1768,Multi-Entry,USD,,119909,8,,"SCOOP 33-L: $11 NLHE [8-Max, Sunday Kickoff], $85K Gtd - 2-Day Event",3325,
PokerStars,"iagomialaret",3398911878,9.8,2022-05-15 09:05,2022-05-16 18:23,6905,1.2,H,No Limit,Normal,-22.00,8569,Multi-Entry,USD,,119909,8,,"SCOOP 33-L: $11 NLHE [8-Max, Sunday Kickoff], $85K Gtd - 2-Day Event",3325,
WPN,"Frostmourne",26855054,6.0,2022-05-15 16:30,2022-05-16 03:10,894,0.6,H,No Limit,Normal,-5.10,628,Bounty Progressive-Bounty Multi-Entry,USD,,38445,8,1.5,"PKO - $5,000 GTD",318,1.5
WPN,"Frostmourne",26829619,6.0,2022-05-15 14:05,2022-05-16 02:37,2091,0.6,H,No Limit,Normal,-13.20,1880,Multi-Entry,USD,1,45137,8,,"BIG10 - $20,000 GTD",1152,
PokerStars,"iagomialaret",3408749516,4.9,2022-05-15 18:00,2022-05-16 02:36,931,0.6,H,No Limit,Normal,593.26,2,Multi-Entry,USD,,30989,8,598.76,"Bigger $5.50, $4K Gtd",202,
PokerStars,"iagomialaret",3408749516,4.9,2022-05-15 18:00,2022-05-16 02:36,931,0.6,H,No Limit,Normal,593.26,941,Multi-Entry,USD,,30989,8,598.76,"Bigger $5.50, $4K Gtd",202,
GGNetwork,"CashinAintEasy",53625012,8.0,2022-05-15 18:30,2022-05-16 02:06,1059,0.4,H,No Limit,Normal,-5.40,279,Bounty Multi-Entry,USD,,27371,8,3.0,"Bounty Hunters Sunday Special $8.40",271,3.0
PokerStars,"iagomialaret",3407215457,4.9,2022-05-15 17:45,2022-05-16 02:04,1352,0.6,H,No Limit,Normal,-5.50,397,,USD,,29990,9,,"$5.50 Sunday Stack, $5K Gtd",,
PokerStars,"iagomialaret",3408750458,1.96,2022-05-15 17:30,2022-05-16 01:26,2277,0.24,H,No Limit,Normal,-2.20,2051,Bounty Multi-Entry,USD,,28616,8,,"Bounty Builder $2.20, $5K Gtd",728,
GGNetwork,"CashinAintEasy",53623538,10.0,2022-05-15 16:30,2022-05-16 01:26,3751,0.5,H,No Limit,Normal,-3.00,2560,Bounty Multi-Entry,USD,,32188,8,7.5,"Bounty Hunters Sunday Special $10.50",1359,7.5
PokerStars,"iagomialaret",3408749500,1.96,2022-05-15 16:00,2022-05-16 01:22,1590,0.24,H,No Limit,Normal,-2.20,1117,Multi-Entry,USD,,33774,8,,"Bigger $2.20, $3K Gtd",324,
WPN,"Frostmourne",26833590,10.0,2022-05-15 19:05,2022-05-16 01:13,5865,1.0,H,No Limit,Normal,-11.00,956,,USD,,22111,8,,"SundaySqueeze - $100K GTD Freezeout [Day2]",,
PokerStars,"iagomialaret",3408750453,6.69,2022-05-15 16:30,2022-05-16 00:46,3481,0.81,H,No Limit,Normal,0.81,703,Bounty Multi-Entry,USD,,29769,8,8.31,"Bounty Builder $7.50, $25K Gtd",815,2.55
PokerStars,"iagomialaret",3408750425,3.92,2022-05-15 15:30,2022-05-16 00:03,3264,0.48,H,No Limit,Normal,-4.40,1275,Bounty Multi-Entry,USD,,30834,8,,"Bounty Builder $4.40, $12K Gtd",866,
PokerStars,"iagomialaret",3398911898,4.9,2022-05-15 17:30,2022-05-15 23:53,9982,0.6,H,No Limit,Turbo,-4.28,1683,Bounty Progressive-Bounty,USD,,22988,8,1.22,"SCOOP 38-L: $5.50 NLHE [8-Max, Turbo, Progressive KO, Sunday Cooldown, Freezeout], $40K Gtd",,1.22
PokerStars,"iagomialaret",3408749485,3.92,2022-05-15 15:00,2022-05-15 23:13,1499,0.48,H,No Limit,Normal,-4.40,719,Multi-Entry,USD,,29580,8,,"Bigger $4.40, $5K Gtd",282,
GGNetwork,"CashinAintEasy",53763887,5.0,2022-05-15 13:40,2022-05-15 22:46,6401,0.25,H,No Limit,Normal,-5.25,7092,Bounty Deep-Stack Multi-Entry,USD,,32760,8,,"Bounty Hunters Sunday Special $5.25",3068,1.25
GGNetwork,"CashinAintEasy",53763887,5.0,2022-05-15 13:40,2022-05-15 22:46,6401,0.25,H,No Limit,Normal,-4.00,8337,Bounty Deep-Stack Multi-Entry,USD,,32760,8,1.25,"Bounty Hunters Sunday Special $5.25",3068,1.25
PokerStars,"iagomialaret",3408750409,2.94,2022-05-15 14:30,2022-05-15 22:43,4320,0.36,H,No Limit,Normal,-5.85,1553,Bounty Multi-Entry,USD,,29602,8,,"Bounty Builder $3.30, $12K Gtd",1279,0.75
PokerStars,"iagomialaret",3408750409,2.94,2022-05-15 14:30,2022-05-15 22:43,4320,0.36,H,No Limit,Normal,-5.85,5293,Bounty Multi-Entry,USD,,29602,8,,"Bounty Builder $3.30, $12K Gtd",1279,0.75
PartyPoker,"iAGOOO-",332452042,6.82,2022-05-15 17:00,2022-05-15 22:27,420,0.68,H,No Limit,Normal,-7.50,459,Multi-Entry,USD,,19640,9,,"Classic $7.50: $3K Gtd",74,
PartyPoker,"iAGOOO-",334814283,10.0,2022-05-15 15:05,2022-05-15 22:07,1717,1.0,H,No Limit,Normal,42.68,47,Bounty Multi-Entry,USD,,25312,9,53.68,"Super $11: $20K Gtd",371,27.81
PokerStars,"iagomialaret",3408750392,3.92,2022-05-15 13:30,2022-05-15 21:52,3883,0.48,H,No Limit,Normal,-3.40,1437,Bounty Multi-Entry,USD,,30166,8,1.0,"Bounty Builder $4.40, $15K Gtd",1014,1.0
PokerStars,"iagomialaret",3408749458,2.94,2022-05-15 13:00,2022-05-15 21:40,1817,0.36,H,No Limit,Normal,1.29,176,Multi-Entry,USD,,31225,8,4.59,"Bigger $3.30, $4K Gtd",379,
PokerStars,"iagomialaret",3408749458,2.94,2022-05-15 13:00,2022-05-15 21:40,1817,0.36,H,No Limit,Normal,1.29,2053,Multi-Entry,USD,,31225,8,4.59,"Bigger $3.30, $4K Gtd",379,
PartyPoker,"iAGOOO-",334823651,3.0,2022-05-15 15:05,2022-05-15 21:31,876,0.3,H,No Limit,Normal,-3.30,873,Bounty Multi-Entry,USD,,23198,9,,"Super $3.30: $3K Gtd",191,
GGNetwork,"CashinAintEasy",53624902,8.17,2022-05-15 13:00,2022-05-15 21:21,3567,0.71,H,No Limit,Normal,-8.88,2419,Multi-Entry,USD,,30089,8,,"Sunday Mini CRAZY EIGHTS $8.88",1113,
PartyPoker,"iAGOOO-",332453630,5.0,2022-05-15 16:30,2022-05-15 21:14,572,0.5,H,No Limit,Normal,-5.50,369,Bounty Multi-Entry,USD,,17073,7,,"The Flash: $3K Gtd",95,
PartyPoker,"iAGOOO-",332452272,5.0,2022-05-15 14:05,2022-05-15 21:14,1334,0.5,H,No Limit,Normal,-3.31,359,Bounty Multi-Entry,USD,,25747,9,2.19,"Super $5.50: $7.5K Gtd",312,2.19
PokerStars,"iagomialaret",3408750378,4.9,2022-05-15 12:30,2022-05-15 21:06,4469,0.6,H,No Limit,Normal,7.60,257,Bounty Multi-Entry,USD,,30971,8,13.1,"Bounty Builder $5.50, $20K Gtd",1301,4.37
PokerStars,"iagomialaret",3408749454,6.69,2022-05-15 12:00,2022-05-15 20:53,2071,0.81,H,No Limit,Normal,-7.50,830,Multi-Entry,USD,,32026,8,,"Bigger $7.50, $12K Gtd",419,
PokerStars,"iagomialaret",3407215444,4.9,2022-05-15 10:30,2022-05-15 20:41,1633,0.6,H,No Limit,Normal,-5.50,1008,Multi-Entry,USD,,36686,9,,"$5.50 The Mini Marathon, $8K Gtd",353,
PokerStars,"iagomialaret",3398911861,9.8,2022-05-14 13:30,2022-05-15 20:27,13000,1.2,H,No Limit,Normal,-19.55,6904,Bounty Progressive-Bounty Multi-Entry,USD,,111424,8,,"SCOOP 29-L: $11 NLHE [8-Max, Progressive KO, Saturday KO], $200K Gtd - 2-Day Event",7503,2.45
PokerStars,"iagomialaret",3398911861,9.8,2022-05-14 13:30,2022-05-15 20:27,13000,1.2,H,No Limit,Normal,-19.55,12035,Bounty Progressive-Bounty Multi-Entry,USD,,111424,8,,"SCOOP 29-L: $11 NLHE [8-Max, Progressive KO, Saturday KO], $200K Gtd - 2-Day Event",7503,2.45
PokerStars,"iagomialaret",3408754296,2.94,2022-05-15 16:15,2022-05-15 20:17,1343,0.36,H,No Limit,Turbo,32.01,10,Multi-Entry,USD,,14561,8,35.31,"Hotter $3.30, $4K Gtd",227,
GGNetwork,"CashinAintEasy",53624347,8.0,2022-05-15 11:30,2022-05-15 19:34,4340,0.4,H,No Limit,Normal,0.60,830,Bounty Multi-Entry,USD,,29053,8,9.0,"Bounty Hunters Sunday Special $8.40",1244,9.0
GGNetwork,"CashinAintEasy",53408734,2.3,2022-05-15 10:05,2022-05-15 19:17,3324,0.2,H,No Limit,Normal,-2.50,1879,Deep-Stack Multi-Entry,USD,,33162,8,,"Sunday Monster Stack $2.50",1434,
PokerStars,"iagomialaret",3408750351,1.96,2022-05-15 10:30,2022-05-15 18:29,2797,0.24,H,No Limit,Normal,-2.42,455,Bounty Multi-Entry,USD,,28773,8,,"Bounty Builder $2.20, $6K Gtd",921,
PokerStars,"iagomialaret",3408750351,1.96,2022-05-15 10:30,2022-05-15 18:29,2797,0.24,H,No Limit,Normal,-2.42,3103,Bounty Multi-Entry,USD,,28773,8,,"Bounty Builder $2.20, $6K Gtd",921,
PokerStars,"iagomialaret",3408749446,3.92,2022-05-15 10:00,2022-05-15 18:21,1200,0.48,H,No Limit,Normal,-4.40,617,Multi-Entry,USD,,30109,8,,"Bigger $4.40, $4K Gtd",239,
WPN,"Frostmourne",26848969,6.0,2022-05-15 10:15,2022-05-15 17:45,1035,0.6,H,No Limit,Normal,-6.60,645,Multi-Entry,USD,,27004,8,,"Special - $5,000 GTD",263,
PokerStars,"iagomialaret",3408750338,6.69,2022-05-15 09:30,2022-05-15 17:23,2691,0.81,H,No Limit,Normal,-7.50,1166,Bounty Multi-Entry,USD,,28409,8,,"Bounty Builder $7.50, $18K Gtd",749,
GGNetwork,"CashinAintEasy",53623087,2.0,2022-05-15 09:30,2022-05-15 17:14,3182,0.1,H,No Limit,Normal,-2.10,1246,Bounty Multi-Entry,USD,,27871,8,,"Bounty Hunters Sunday Special $2.10",1385,
GGNetwork,"CashinAintEasy",53408720,46.0,2022-05-15 10:05,2022-05-15 16:32,860,4.0,H,No Limit,Normal,-50.00,751,Multi-Entry,CNY,,23279,8,,"Zodiac Rooster Sunset Special ¥50",187,
PokerStars,"iagomialaret",3407215440,9.8,2022-05-15 08:05,2022-05-15 16:26,1062,1.2,H,No Limit,Normal,6.89,195,,USD,,30107,9,17.89,"$11 Mini Sunday Starter, $8K Gtd",,
GGNetwork,"CashinAintEasy",53411566,4.6,2022-05-15 11:00,2022-05-15 16:06,814,0.4,H,No Limit,Normal,-5.00,425,Multi-Entry,USD,,18365,8,,"Sunday Big $5",159,
GGNetwork,"CashinAintEasy",53405740,2.76,2022-05-15 09:05,2022-05-15 16:01,1700,0.24,H,No Limit,Normal,-3.00,668,Multi-Entry,USD,,25008,8,,"Sunday Special $3",487,
WPN,"Frostmourne",26833597,10.0,2022-05-15 11:05,2022-05-15 14:30,495,1.0,H,No Limit,Normal,0.00,86,Satellite,USD,,12331,8,11.0,"SundaySqueeze - $100K GTD Freezeout [Flight]",,
PokerStars,"iagomialaret",3408749512,4.9,2022-05-14 18:00,2022-05-15 01:11,875,0.6,H,No Limit,Normal,-11.00,397,Multi-Entry,USD,,25906,8,,"Big $5.50, $4K Gtd",188,
PokerStars,"iagomialaret",3408749512,4.9,2022-05-14 18:00,2022-05-15 01:11,875,0.6,H,No Limit,Normal,-11.00,578,Multi-Entry,USD,,25906,8,,"Big $5.50, $4K Gtd",188,
PokerStars,"iagomialaret",3408750457,1.96,2022-05-14 17:30,2022-05-15 01:02,2650,0.24,H,No Limit,Normal,-2.20,975,Bounty Multi-Entry,USD,,27125,8,,"Bounty Builder $2.20 [Saturday Special], $5K Gtd",970,
PokerStars,"iagomialaret",3408750451,6.69,2022-05-14 16:30,2022-05-15 00:48,3716,0.81,H,No Limit,Normal,-15.00,3059,Bounty Multi-Entry,USD,,29891,8,,"Bounty Builder $7.50 [Saturday Special], $30K Gtd",1120,
PokerStars,"iagomialaret",3408750451,6.69,2022-05-14 16:30,2022-05-15 00:48,3716,0.81,H,No Limit,Normal,-15.00,3353,Bounty Multi-Entry,USD,,29891,8,,"Bounty Builder $7.50 [Saturday Special], $30K Gtd",1120,
GGNetwork,"CashinAintEasy",53371253,8.0,2022-05-14 18:30,2022-05-15 00:35,585,0.4,H,No Limit,Normal,-8.40,636,Bounty Multi-Entry,USD,,21946,8,,"Bounty Hunters Special $8.40",120,
GGNetwork,"CashinAintEasy",53367830,5.0,2022-05-14 17:30,2022-05-15 00:08,882,0.25,H,No Limit,Normal,-5.25,762,Bounty Multi-Entry,USD,,23908,8,,"Bounty Hunters Special $5.25",218,
PokerStars,"iagomialaret",3408750423,3.92,2022-05-14 15:30,2022-05-14 23:41,3419,0.48,H,No Limit,Normal,-7.30,1189,Bounty Multi-Entry,USD,,29482,8,,"Bounty Builder $4.40 [Saturday Special], $15K Gtd",1003,1.5
PokerStars,"iagomialaret",3408750423,3.92,2022-05-14 15:30,2022-05-14 23:41,3419,0.48,H,No Limit,Normal,-7.30,3651,Bounty Multi-Entry,USD,,29482,8,,"Bounty Builder $4.40 [Saturday Special], $15K Gtd",1003,1.5
GGNetwork,"CashinAintEasy",53360993,3.0,2022-05-14 15:35,2022-05-14 23:25,2263,0.15,H,No Limit,Normal,-3.15,2117,Bounty Multi-Entry,USD,,28244,8,,"Bounty King Baby $3.15",734,
