Rede, Jogador, ID do Jogo, Stake, Data de Início, Data de Conclusão, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado (incluindo Rake), Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas, Prêmio de Recompensa
PokerStars,"Mr.Bittar",3933631900,5.05,2025-10-06 18:02,2025-10-06 20:27,661,0.45,H,No Limit,Super Turbo,-5.50,231,6-Max Multi-Entry,USD,,8724,6,,"$5.50 Mini Daily Supersonic [6-Max, Hyper-Turbo], $4K Gtd",207,
PokerStars,"Mr.Bittar",3933632850,20.0,2025-10-06 16:15,2025-10-06 19:44,459,2.0,H,No Limit,Turbo,-17.00,176,Bounty Progressive-Bounty Multi-Entry,USD,,12563,8,5.0,"Hot $22 [Progressive KO], $10K Gtd",50,5.0
GGNetwork,"Bittar2025",234071416,23.0,2025-10-06 10:00,2025-10-06 19:32,2386,2.0,H,No Limit,Normal,-25.00,1044,Deep-Stack,USD,,34378,8,,"GGMasters Double Stack $25, $40K GTD",,
GGNetwork,"Bittar2025",232840329,303.6,2025-10-06 10:00,2025-10-06 19:25,3003,26.4,H,No Limit,Normal,323.55,474,Bounty Multi-Entry,CNY,,33918,8,653.55,"¥330 Mooncake Bounty Feast, ¥1M GTD",1415,
GGNetwork,"Bittar2025",234106493,29.44,2025-10-06 13:15,2025-10-06 18:44,856,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,19770,8,,"Bounty Hunters Deepstack Turbo $32",147,
PokerStars,"Mr.Bittar",3931558179,9.8,2025-10-05 15:00,2025-10-06 18:36,6408,1.2,H,No Limit,Normal,-8.84,3043,Bounty Progressive-Bounty Multi-Entry,USD,,99413,8,2.16,"$11 Sunday Storm [Progressive KO], $80K Gtd - 2-Day Event",2764,10.71
PokerStars,"Mr.Bittar",3931558179,9.8,2025-10-05 15:00,2025-10-06 18:36,6408,1.2,H,No Limit,Normal,-8.84,6239,Bounty Progressive-Bounty Multi-Entry,USD,,99413,8,2.16,"$11 Sunday Storm [Progressive KO], $80K Gtd - 2-Day Event",2764,2.45
GGNetwork,"Bittar2025",233428893,23.0,2025-10-06 09:30,2025-10-06 18:06,3128,2.0,H,No Limit,Normal,-20.00,2557,Bounty Multi-Entry,USD,,31019,8,5.0,"$25 Bounty Blast-Off",1048,
PokerStars,"Mr.Bittar",3933634051,40.0,2025-10-06 12:30,2025-10-06 17:53,297,4.0,H,No Limit,Normal,26.00,87,Bounty Progressive-Bounty Multi-Entry,USD,,19425,8,70.0,"Bounty Builder $44, $12K Gtd",42,70.0
GGNetwork,"Bittar2025",234094992,19.87,2025-10-06 12:15,2025-10-06 17:43,1200,1.73,H,No Limit,Turbo,84.00,62,Bounty Deep-Stack Multi-Entry,USD,,19692,8,105.6,"Bounty Hunters Deepstack Turbo $21.60",256,
GGNetwork,"Bittar2025",234112375,8.17,2025-10-06 13:45,2025-10-06 17:22,1519,0.71,H,No Limit,Super Turbo,-17.76,,Multi-Entry,USD,,13040,8,,"Daily Hyper Special $8.88 [8-Max]",422,
GGNetwork,"Bittar2025",234084385,29.44,2025-10-06 11:15,2025-10-06 16:29,546,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,18884,8,,"Bounty Hunters Deepstack Turbo $32",97,
GGNetwork,"Bittar2025",234052144,23.0,2025-10-06 08:00,2025-10-06 16:26,1982,2.0,H,No Limit,Normal,-25.00,647,,USD,,30374,8,,"GGMasters Asia $25, $40K GTD",,
GGNetwork,"Bittar2025",233915326,138.0,2025-10-05 14:00,2025-10-06 16:15,7827,12.0,H,No Limit,Normal,-150.00,4118,,USD,,94533,8,,"GGMasters $150, $1M GTD [2-Day Event]",,
GGNetwork,"Bittar2025",231992395,23.0,2025-10-06 12:30,2025-10-06 14:25,3950,2.0,H,No Limit,Normal,-25.00,,Satellite Bounty Multi-Entry,USD,,6936,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Last Chance]",1523,
GGNetwork,"Bittar2025",231992396,23.0,2025-10-06 13:00,2025-10-06 14:21,2896,2.0,H,No Limit,Normal,-75.00,,Satellite Bounty Multi-Entry,USD,,4919,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Last Minute]",1145,
GGNetwork,"Bittar2025",231992394,23.0,2025-10-06 10:30,2025-10-06 13:56,3316,2.0,H,No Limit,Normal,-100.00,,Satellite Bounty Multi-Entry,USD,,12390,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",1903,
GGNetwork,"Bittar2025",231992393,23.0,2025-10-06 08:30,2025-10-06 11:46,2027,2.0,H,No Limit,Normal,-50.00,,Satellite Bounty Multi-Entry,USD,,11787,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",1154,
GGNetwork,"Bittar2025",233428872,13.8,2025-10-05 17:00,2025-10-06 02:28,11241,1.2,H,No Limit,Normal,-30.00,,Bounty Mystery-Bounty Multi-Entry,USD,,34108,8,,"$15 Mini Showdown [Mystery Bounty]",7731,
GGNetwork,"Bittar2025",233925905,13.8,2025-10-05 15:00,2025-10-06 02:02,6369,1.2,H,No Limit,Normal,-15.00,,Multi-Entry,USD,,39771,8,,"Sunday Hundred Grand $15, $100K GTD",2261,
GGNetwork,"Bittar2025",234031205,9.94,2025-10-05 15:30,2025-10-06 01:35,4334,0.86,H,No Limit,Normal,61.23,168,Bounty Multi-Entry,USD,,36358,8,72.03,"Bounty Hunters 30 Grand $10.80",1279,
GGNetwork,"Bittar2025",233428863,99.36,2025-10-05 17:00,2025-10-06 01:32,3817,8.64,H,No Limit,Normal,-108.00,,Bounty Mystery-Bounty Multi-Entry,USD,,30741,8,,"$108 Sunday Showdown [Mystery Bounty]",2070,
GGNetwork,"Bittar2025",233974764,29.44,2025-10-05 20:15,2025-10-06 01:26,468,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,18667,8,,"Bounty Hunters Deepstack Turbo $32",101,
GGNetwork,"Bittar2025",233428854,29.44,2025-10-05 16:30,2025-10-06 01:04,4084,2.56,H,No Limit,Normal,84.99,492,Bounty Multi-Entry,USD,,30859,8,116.99,"$32 Sunday Bounty King",1185,
PokerStars,"Mr.Bittar",3933041614,50.0,2025-10-05 18:30,2025-10-06 00:32,408,5.0,H,No Limit,Normal,437.63,6,Bounty Progressive-Bounty Multi-Entry,USD,,21730,8,492.63,"Bounty Builder $55, $20K Gtd",78,71.87
GGNetwork,"Bittar2025",233428843,49.68,2025-10-05 13:30,2025-10-06 00:31,13000,4.32,H,No Limit,Normal,-95.50,9992,Bounty Deep-Stack Multi-Entry,USD,,39672,8,,"$54 Bounty Hunters Sunday Main Event",7036,
GGNetwork,"Bittar2025",234031193,99.36,2025-10-05 15:30,2025-10-06 00:22,1185,8.64,H,No Limit,Normal,-108.00,,Bounty Multi-Entry,USD,,31949,8,,"Bounty Hunters Hundred Grand $108",273,
PokerStars,"Mr.Bittar",3933041598,20.0,2025-10-05 17:30,2025-10-06 00:20,914,2.0,H,No Limit,Normal,-17.00,671,Bounty Progressive-Bounty Multi-Entry,USD,,24643,8,5.0,"Bounty Builder $22, $20K Gtd",168,5.0
GGNetwork,"Bittar2025",233428845,23.0,2025-10-05 14:30,2025-10-06 00:13,10548,2.0,H,No Limit,Normal,-50.00,,Bounty Deep-Stack Multi-Entry,USD,,35005,8,,"$25 Sunday Bounty Overload [Monster Bounties]",4023,
GGNetwork,"Bittar2025",231992386,23.0,2025-10-05 20:30,2025-10-05 23:53,811,2.0,H,No Limit,Normal,-25.00,,Satellite Bounty Multi-Entry,USD,,12212,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",373,
GGNetwork,"Bittar2025",233428878,23.0,2025-10-05 18:00,2025-10-05 23:44,3649,2.0,H,No Limit,Turbo,-10.00,1238,Bounty Multi-Entry,USD,,20675,8,15.0,"$25 Sunday Mini HEATER [Bounty Turbo]",982,
PokerStars,"Mr.Bittar",3933041579,30.0,2025-10-05 15:30,2025-10-05 23:09,1039,3.0,H,No Limit,Normal,-25.50,602,Bounty Progressive-Bounty Multi-Entry,USD,,27561,8,7.5,"Bounty Builder $33, $30K Gtd",194,7.5
PokerStars,"Mr.Bittar",3933040203,20.0,2025-10-05 19:15,2025-10-05 22:33,410,2.0,H,No Limit,Turbo,-17.00,193,Bounty Progressive-Bounty Multi-Entry,USD,,11934,8,5.0,"Hotter $22 [Progressive KO], $8K Gtd",59,5.0
PokerStars,"Mr.Bittar",3931558184,9.8,2025-10-05 17:02,2025-10-05 22:33,3290,1.2,H,No Limit,Turbo,-22.00,1935,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,19871,8,,"$11 Mini Sunday Cooldown [Turbo, Mystery Bounty], $40K Gtd",1354,
PokerStars,"Mr.Bittar",3931558184,9.8,2025-10-05 17:02,2025-10-05 22:33,3290,1.2,H,No Limit,Turbo,-22.00,3530,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,19871,8,,"$11 Mini Sunday Cooldown [Turbo, Mystery Bounty], $40K Gtd",1354,
PokerStars,"Mr.Bittar",3931558177,50.0,2025-10-05 13:30,2025-10-05 22:28,3276,5.0,H,No Limit,Normal,-42.50,2971,Bounty Progressive-Bounty Multi-Entry,USD,,32290,8,12.5,"$55 Mini Bounty Builder HR [Progressive KO], $200K Gtd",1003,12.5
PokerStars,"Mr.Bittar",3931558169,24.55,2025-10-05 11:30,2025-10-05 21:52,2874,2.45,H,No Limit,Normal,4.49,402,Bounty Progressive-Bounty Multi-Entry,USD,,37369,8,31.49,"$27 Sunday Eliminator [Progressive KO], $80K Gtd",839,6.12
iPoker,"KellySeveride",1139114899,45.5,2025-10-05 13:00,2025-10-05 21:52,899,4.5,H,No Limit,Normal,-50.00,642,Bounty Deep-Stack Multi-Entry,EUR,,31967,8,,"EXL|€50,000 SUNDAY ELIMINATOR",305,
GGNetwork,"Bittar2025",231992385,23.0,2025-10-05 18:30,2025-10-05 21:52,1441,2.0,H,No Limit,Normal,-25.00,,Satellite Bounty Multi-Entry,USD,,12136,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",493,
GGNetwork,"Bittar2025",233428829,13.8,2025-10-05 10:30,2025-10-05 21:02,15555,1.2,H,No Limit,Normal,-30.00,,Bounty Mystery-Bounty Multi-Entry,USD,,37975,8,,"$15 Mini Showdown [Mystery Bounty]",9445,
iPoker,"KellySeveride",1135205333,45.5,2025-10-05 11:00,2025-10-05 20:50,1426,4.5,H,No Limit,Normal,-50.00,410,Bounty Deep-Stack Multi-Entry,EUR,,35403,7,,"EXL #70|€100,000 SUNDAY ULTRA",757,
PokerStars,"Mr.Bittar",3931558197,31.43,2025-10-05 18:02,2025-10-05 20:25,1087,1.57,H,No Limit,Super Turbo,-33.00,980,6-Max Multi-Entry,USD,,8634,6,,"$33 Mini Sunday Supersonic [6-Max, Hyper-Turbo], $40K Gtd",290,
PokerStars,"Mr.Bittar",3933040134,20.0,2025-10-05 16:15,2025-10-05 20:11,595,2.0,H,No Limit,Turbo,-12.00,455,Bounty Progressive-Bounty Multi-Entry,USD,,14192,8,10.0,"Hotter $22 [Progressive KO], $10K Gtd",69,10.0
PokerStars,"Mr.Bittar",3933040169,10.27,2025-10-05 17:35,2025-10-05 19:48,645,0.73,H,No Limit,Super Turbo,-11.00,552,Multi-Entry,USD,,7988,7,,"Hotter Hyper $11, $6K Gtd",82,
GGNetwork,"Bittar2025",233428827,99.36,2025-10-05 10:30,2025-10-05 19:13,3184,8.64,H,No Limit,Normal,-108.00,,Bounty Mystery-Bounty Multi-Entry,USD,,31385,8,,"$108 Sunday Showdown [Mystery Bounty]",1572,
GGNetwork,"Bittar2025",233428826,23.0,2025-10-05 09:30,2025-10-05 19:03,6674,2.0,H,No Limit,Normal,-75.00,,Bounty Multi-Entry,USD,,34413,8,,"$25 Sunday Bounty Blast-Off",2553,
GGNetwork,"Bittar2025",231854290,356.96,2025-10-05 09:05,2025-10-05 19:00,3592,31.04,H,No Limit,Normal,-388.00,,Deep-Stack Multi-Entry,CNY,,35736,8,,"¥388 Zodiac Sunday Main Event, ¥1.5M GTD",1847,
GGNetwork,"Bittar2025",231854294,80.96,2025-10-05 10:05,2025-10-05 18:26,3206,7.04,H,No Limit,Normal,-88.00,,Bounty Multi-Entry,CNY,,30103,8,,"¥88 Sunday Bounty",730,
GGNetwork,"Bittar2025",233898199,19.87,2025-10-05 12:15,2025-10-05 18:19,1843,1.73,H,No Limit,Turbo,-1.60,966,Bounty Deep-Stack Multi-Entry,USD,,21847,8,20.0,"Bounty Hunters Deepstack Turbo $21.60",361,
GGNetwork,"Bittar2025",231992379,23.0,2025-10-05 14:30,2025-10-05 17:52,2366,2.0,H,No Limit,Normal,-25.00,,Satellite Bounty Multi-Entry,USD,,12156,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",748,
PokerStars,"Mr.Bittar",3933041523,20.0,2025-10-05 10:30,2025-10-05 17:18,1086,2.0,H,No Limit,Normal,-22.00,597,Bounty Progressive-Bounty Multi-Entry,USD,,24521,8,,"Bounty Builder $22, $20K Gtd",197,
GGNetwork,"Bittar2025",231992377,23.0,2025-10-05 12:30,2025-10-05 15:53,2143,2.0,H,No Limit,Normal,-25.00,,Satellite Bounty Multi-Entry,USD,,12225,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",607,
GGNetwork,"Bittar2025",231992376,23.0,2025-10-05 10:30,2025-10-05 13:52,1571,2.0,H,No Limit,Normal,-50.00,,Satellite Bounty Multi-Entry,USD,,12129,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",417,
iPoker,"KellySeveride",1135616299,22.75,2025-10-05 10:00,2025-10-05 12:31,40,2.25,H,No Limit,Normal,0.00,6,Satellite 6-Max Bounty Deep-Stack Multi-Entry,EUR,,9099,6,25.0,"EXL|€150K SUPERSTACK|D1",12,35.57
GGNetwork,"Bittar2025",231992375,23.0,2025-10-05 08:30,2025-10-05 11:48,1074,2.0,H,No Limit,Normal,-25.00,,Satellite Bounty Multi-Entry,USD,,11924,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",366,
GGNetwork,"Bittar2025",235086635,13.8,2025-10-05 09:06,2025-10-05 11:12,169,1.2,H,No Limit,Normal,-15.00,,Satellite Multi-Entry,USD,,7613,8,,"$15 Satellite to $1M GGMasters $150, 20 Seats",21,
GGNetwork,"Bittar2025",235076257,13.8,2025-10-05 08:06,2025-10-05 10:45,216,1.2,H,No Limit,Normal,135.00,15,Satellite Multi-Entry,USD,,9590,8,150.0,"$15 Satellite to $1M GGMasters $150, 20 Seats",54,
GGNetwork,"Bittar2025",234425687,0.0,2025-10-04 18:00,2025-10-04 23:48,1345,0.0,H,No Limit,Normal,0.00,688,,USD,,20919,8,,"WSOP Country Freeroll - Champion [Brazil]",,
GGNetwork,"Bittar2025",233576488,29.44,2025-10-03 20:15,2025-10-04 01:40,480,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,19527,8,,"Bounty Hunters Deepstack Turbo $32",141,
GGNetwork,"Bittar2025",234033110,9.94,2025-10-03 15:30,2025-10-04 01:07,2904,0.86,H,No Limit,Normal,-5.80,2373,Bounty Multi-Entry,USD,,34633,8,5.0,"Bounty Hunters 25 Grand $10.80",844,
GGNetwork,"Bittar2025",233531521,23.0,2025-10-03 16:00,2025-10-04 00:44,2573,2.0,H,No Limit,Normal,-25.00,1224,Bounty,USD,,31489,8,,"GGMasters Bounty $25, $50K GTD",,
PokerStars,"Mr.Bittar",3933041597,20.0,2025-10-03 17:30,2025-10-04 00:19,664,2.0,H,No Limit,Normal,-17.00,295,Bounty Progressive-Bounty Multi-Entry,USD,,24548,8,5.0,"Bounty Builder $22, $15K Gtd",137,5.0
GGNetwork,"Bittar2025",233521339,13.8,2025-10-03 15:05,2025-10-04 00:10,4883,1.2,H,No Limit,Normal,-4.50,1794,6-Max Bounty Deep-Stack Multi-Entry,USD,,32749,6,10.5,"Mini Friday Night Fight $15 [Bounty 6-Max]",2116,
PokerStars,"Mr.Bittar",3933041611,50.0,2025-10-03 18:30,2025-10-04 00:08,264,5.0,H,No Limit,Normal,4.37,76,Bounty Progressive-Bounty Multi-Entry,USD,,20335,8,59.37,"Bounty Builder $55, $15K Gtd",65,59.37
GGNetwork,"Bittar2025",234033183,29.44,2025-10-03 16:30,2025-10-03 23:30,917,2.56,H,No Limit,Normal,115.96,58,Bounty Multi-Entry,USD,,25230,8,147.96,"Bounty King $32",196,
GGNetwork,"Bittar2025",233509226,23.0,2025-10-03 14:00,2025-10-03 23:27,2185,2.0,H,No Limit,Normal,-25.00,1194,,USD,,34066,8,,"GGMasters Classic $25, $50K GTD",,
GGNetwork,"Bittar2025",234032580,49.68,2025-10-03 13:30,2025-10-03 23:24,3818,4.32,H,No Limit,Normal,-95.50,2753,Bounty Deep-Stack Multi-Entry,USD,,35682,8,,"Bounty Hunters Daily Main $54",1749,
GGNetwork,"Bittar2025",233553970,23.0,2025-10-03 18:00,2025-10-03 23:06,1837,2.0,H,No Limit,Turbo,-25.00,696,Bounty,USD,,18412,8,,"GGMasters Bounty Turbo $25, $40K GTD",,
GGNetwork,"Bittar2025",233514725,19.87,2025-10-03 14:30,2025-10-03 23:06,3421,1.73,H,No Limit,Normal,-43.20,,Bounty Deep-Stack Multi-Entry,USD,,31010,8,,"Bounty Hunters Big Game $21.60",1051,
PokerStars,"Mr.Bittar",3933041577,30.0,2025-10-03 15:30,2025-10-03 23:03,828,3.0,H,No Limit,Normal,-43.50,615,Bounty Progressive-Bounty Multi-Entry,USD,,27200,8,,"Bounty Builder $33, $25K Gtd",174,22.5
PokerStars,"Mr.Bittar",3933041577,30.0,2025-10-03 15:30,2025-10-03 23:03,828,3.0,H,No Limit,Normal,-43.50,940,Bounty Progressive-Bounty Multi-Entry,USD,,27200,8,,"Bounty Builder $33, $25K Gtd",174,22.5
PokerStars,"Mr.Bittar",3931558037,9.8,2025-10-03 17:02,2025-10-03 22:19,2369,1.2,H,No Limit,Turbo,-22.00,936,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,19076,8,,"$11 Mini Daily Cooldown [Turbo, Mystery Bounty], $30K Gtd",1031,
PokerStars,"Mr.Bittar",3931558037,9.8,2025-10-03 17:02,2025-10-03 22:19,2369,1.2,H,No Limit,Turbo,-22.00,1948,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,19076,8,,"$11 Mini Daily Cooldown [Turbo, Mystery Bounty], $30K Gtd",1031,
PokerStars,"Mr.Bittar",3933040215,20.95,2025-10-03 20:35,2025-10-03 22:17,123,1.05,H,No Limit,Super Turbo,-22.00,53,Multi-Entry,USD,,6141,7,,"Hot Hyper $22, $2K Gtd",18,
GGNetwork,"Bittar2025",233534317,8.17,2025-10-03 16:15,2025-10-03 21:47,2128,0.71,H,No Limit,Turbo,-6.88,2221,Bounty Deep-Stack Multi-Entry,USD,,19966,8,2.0,"Bounty Hunters Deepstack Turbo $8.88",558,
PokerStars,"Mr.Bittar",3933041564,14.7,2025-10-03 14:30,2025-10-03 21:43,1288,1.8,H,No Limit,Normal,-16.50,1298,Bounty Progressive-Bounty Multi-Entry,USD,,26000,8,,"Bounty Builder $16.50, $20K Gtd",242,
PokerStars,"Mr.Bittar",3931558026,9.8,2025-10-03 13:30,2025-10-03 21:15,2734,1.2,H,No Limit,Normal,69.14,443,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,27959,8,80.14,"Mystery Bounty $11, $30K Gtd",909,66.77
GGNetwork,"Bittar2025",233493346,13.8,2025-10-03 12:30,2025-10-03 21:12,3926,1.2,H,No Limit,Normal,-15.00,,Bounty Multi-Entry,USD,,31339,8,,"Bounty Hunters Special $15",1301,
GGNetwork,"Bittar2025",233488225,23.0,2025-10-03 12:00,2025-10-03 21:10,5123,2.0,H,No Limit,Normal,82.99,129,Bounty,USD,,33035,8,107.99,"GGMasters Bounty Warm-Up $25, $100K GTD",,
GGNetwork,"Bittar2025",233551137,9.94,2025-10-03 17:45,2025-10-03 21:08,1552,0.86,H,No Limit,Normal,-21.60,,6-Max Bounty Multi-Entry,USD,,12239,6,,"Bounty Hunters Hyper Special $10.80",465,
PokerStars,"Mr.Bittar",3931558027,4.9,2025-10-03 13:30,2025-10-03 20:49,2900,0.6,H,No Limit,Normal,-5.50,883,Bounty Progressive-Bounty Multi-Entry,USD,,26378,8,,"$5.50 Micro Bounty Builder HR [Progressive KO], $15K Gtd",1172,
PokerStars,"Mr.Bittar",3931558031,9.8,2025-10-03 14:30,2025-10-03 20:23,1641,1.2,H,No Limit,Turbo,-3.50,772,Bounty Progressive-Bounty Multi-Entry,USD,,21185,7,7.5,"Mini Fast Friday $11 [7-Max, Progressive KO], $15K Gtd",450,7.5
PokerStars,"Mr.Bittar",3931558047,5.05,2025-10-03 18:02,2025-10-03 20:20,560,0.45,H,No Limit,Super Turbo,5.68,84,6-Max Multi-Entry,USD,,8316,6,11.18,"$5.50 Mini Daily Supersonic [6-Max, Hyper-Turbo], $3K Gtd",159,
GGNetwork,"Bittar2025",231992335,23.0,2025-10-03 16:30,2025-10-03 19:49,996,2.0,H,No Limit,Normal,-25.00,,Satellite Bounty Multi-Entry,USD,,11984,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",277,
GGNetwork,"Bittar2025",233528751,18.4,2025-10-03 15:45,2025-10-03 19:11,818,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,12374,6,,"Daily Hypersonic $20",313,
GGNetwork,"Bittar2025",233501089,29.44,2025-10-03 13:15,2025-10-03 18:21,744,2.56,H,No Limit,Turbo,-32.00,,Bounty Deep-Stack Multi-Entry,USD,,18374,8,,"Bounty Hunters Deepstack Turbo $32",147,
PokerStars,"Mr.Bittar",3933040141,31.43,2025-10-03 16:35,2025-10-03 18:14,120,1.57,H,No Limit,Super Turbo,-33.00,84,6-Max Multi-Entry,USD,,5958,6,,"Hot Hyper $33, $3K Gtd / New Tournament!",14,
PokerStars,"Mr.Bittar",3933040082,9.8,2025-10-03 14:15,2025-10-03 17:29,462,1.2,H,No Limit,Turbo,-8.50,114,Bounty Progressive-Bounty Multi-Entry,USD,,11644,8,2.5,"Hot $11 [Progressive KO], $4K Gtd",56,2.5
GGNetwork,"Bittar2025",233506446,8.17,2025-10-03 13:45,2025-10-03 17:26,1393,0.71,H,No Limit,Super Turbo,10.87,209,Multi-Entry,USD,,13284,8,19.75,"Daily Hyper Special $8.88 [8-Max]",387,
PokerStars,"Mr.Bittar",3933040086,30.0,2025-10-03 14:15,2025-10-03 17:18,146,3.0,H,No Limit,Turbo,-33.00,151,Bounty Progressive-Bounty Multi-Entry,USD,,11008,8,,"Hot $33 [Progressive KO], $3K Gtd",15,
PokerStars,"Mr.Bittar",3933040097,20.95,2025-10-03 14:35,2025-10-03 16:13,140,1.05,H,No Limit,Super Turbo,-22.00,77,Multi-Entry,USD,,5927,7,,"Hot Hyper $22, $3K Gtd / New Tournament!",8,
GGNetwork,"Bittar2025",231992329,23.0,2025-10-03 12:30,2025-10-03 15:50,1115,2.0,H,No Limit,Normal,-25.00,,Satellite Bounty Multi-Entry,USD,,12057,8,,"$25 Mystery Bounty Mini Main, $2.5M GTD [Stage 1]",311,
GGNetwork,"Bittar2025",233373462,29.44,2025-10-02 20:15,2025-10-03 01:19,460,2.56,H,No Limit,Turbo,-24.50,423,Bounty Deep-Stack Multi-Entry,USD,,18262,8,7.5,"Bounty Hunters Deepstack Turbo $32",132,
GGNetwork,"Bittar2025",234033109,9.94,2025-10-02 15:30,2025-10-03 00:48,2456,0.86,H,No Limit,Normal,17.34,244,Bounty Multi-Entry,USD,,33496,8,28.14,"Bounty Hunters 20 Grand $10.80",674,
GGNetwork,"Bittar2025",233334410,23.0,2025-10-02 16:00,2025-10-03 00:30,2287,2.0,H,No Limit,Normal,-25.00,1078,Bounty,USD,,30609,8,,"GGMasters Bounty $25, $40K GTD",,
GGNetwork,"Bittar2025",233354728,23.0,2025-10-02 18:00,2025-10-03 00:10,1742,2.0,H,No Limit,Turbo,-20.00,999,Bounty,USD,,22244,8,5.0,"GGMasters Bounty Turbo $25, $30K GTD",,
GGNetwork,"Bittar2025",233318147,19.87,2025-10-02 14:30,2025-10-02 23:43,2962,1.73,H,No Limit,Normal,-21.60,,Bounty Deep-Stack Multi-Entry,USD,,33227,8,,"Bounty Hunters Big Game $21.60",874,
GGNetwork,"Bittar2025",233324545,13.8,2025-10-02 15:05,2025-10-02 23:40,4826,1.2,H,No Limit,Normal,10.98,699,Bounty Deep-Stack Multi-Entry,USD,,30934,8,25.98,"Mini Thursday Throwdown $15 [Bounty]",1833,
PokerStars,"Mr.Bittar",3931557968,9.8,2025-10-02 14:30,2025-10-02 23:22,2369,1.2,H,No Limit,Normal,-6.00,1184,Bounty Progressive-Bounty Multi-Entry,USD,,31957,8,5.0,"$11 Micro Thursday Thrill [Progressive KO], $25K Gtd",842,5.0
GGNetwork,"Bittar2025",233313094,23.0,2025-10-02 14:00,2025-10-02 22:52,2068,2.0,H,No Limit,Normal,26.70,196,,USD,,31967,8,51.7,"GGMasters Classic $25, $45K GTD",,
GGNetwork,"Bittar2025",233308033,4.97,2025-10-02 13:30,2025-10-02 22:09,6105,0.43,H,No Limit,Normal,-4.15,5125,Bounty Deep-Stack Multi-Entry,USD,,31196,8,1.25,"Bounty Hunters Mini Main $5.40",2565,
GGNetwork,"Bittar2025",234032594,49.68,2025-10-02 13:30,2025-10-02 22:08,3464,4.32,H,No Limit,Normal,-95.50,2010,Bounty Deep-Stack Multi-Entry,USD,,31115,8,,"Bounty Hunters Daily Main $54",1640,
GGNetwork,"Bittar2025",233361804,18.4,2025-10-02 18:45,2025-10-02 22:03,656,1.6,H,No Limit,Super Turbo,-20.00,,6-Max Multi-Entry,USD,,11901,6,,"Daily Hypersonic $20",226,
PokerStars,"Mr.Bittar",3933041575,30.0,2025-10-02 15:30,2025-10-02 21:48,574,3.0,H,No Limit,Normal,-10.50,257,Bounty Progressive-Bounty Multi-Entry,USD,,22701,8,22.5,"Bounty Builder $33, $20K Gtd",102,22.5
PokerStars,"Mr.Bittar",3933041563,14.7,2025-10-02 14:30,2025-10-02 21:43,1060,1.8,H,No Limit,Normal,-16.50,931,Bounty Progressive-Bounty Multi-Entry,USD,,26030,8,,"Bounty Builder $16.50, $20K Gtd",225,
GGNetwork,"Bittar2025",233293484,23.0,2025-10-02 12:00,2025-10-02 21:38,4753,2.0,H,No Limit,Normal,-25.00,2692,Bounty,USD,,34717,8,,"GGMasters Bounty Warm-Up $25, $100K GTD",,
PokerStars,"Mr.Bittar",3931557964,9.8,2025-10-02 13:30,2025-10-02 21:23,2222,1.2,H,No Limit,Normal,-11.00,580,Bounty Progressive-Bounty Mystery-Bounty Multi-Entry,USD,,28409,8,,"Mystery Bounty $11, $25K Gtd",721,
GGNetwork,"Bittar2025",233352330,9.94,2025-10-02 17:45,2025-10-02 21:01,1525,0.86,H,No Limit,Normal,-8.30,1194,6-Max Bounty Multi-Entry,USD,,11818,6,2.5,"Bounty Hunters Hyper Special $10.80",471,
PokerStars,"Mr.Bittar",3931557965,4.9,2025-10-02 13:30,2025-10-02 20:44,2547,0.6,H,No Limit,Normal,-4.28,1246,Bounty Progressive-Bounty Multi-Entry,USD,,26065,8,1.22,"$5.50 Micro Bounty Builder HR [Progressive KO], $15K Gtd",1043,1.22
